Freq [GHz],"SimuldB(S(2,1)) []",Meausre_S21 Log Mag(dB),,,,,"dB(S(1,1)) []"
4.495,-0.072946405,-0.20060128,,,,,-52.74636473
4.496,-0.072940446,-0.19108257,,,,,-52.72561652
4.497,-0.072934489,-0.18095998,,,,,-52.70464656
4.498,-0.072928533,-0.18771815,,,,,-52.68345766
4.499,-0.07292258,-0.18046792,,,,,-52.66205262
4.5,-0.072916628,-0.1852719,,,,,-52.64043426
4.501,-0.072910678,-0.1807199,,,,,-52.61860542
4.502,-0.07290473,-0.18750234,,,,,-52.59656893
4.503,-0.072898783,-0.18814813,,,,,-52.57432764
4.504,-0.072892839,-0.18470849,,,,,-52.5518844
4.505,-0.072886896,-0.17900909,,,,,-52.52924206
4.506,-0.072880955,-0.17564099,,,,,-52.5064035
4.507,-0.072875016,-0.1669082,,,,,-52.48337156
4.508,-0.072869078,-0.1726431,,,,,-52.46014911
4.509,-0.072863142,-0.19014275,,,,,-52.43673902
4.51,-0.072857208,-0.1873671,,,,,-52.41314414
4.511,-0.072851275,-0.15338954,,,,,-52.38936734
4.512,-0.072845344,-0.18449819,,,,,-52.36541148
4.513,-0.072839415,-0.16170749,,,,,-52.3412794
4.514,-0.072833487,-0.17613016,,,,,-52.31697396
4.515,-0.072827561,-0.17942232,,,,,-52.29249799
4.516,-0.072821637,-0.19348229,,,,,-52.26785434
4.517,-0.072815714,-0.15126568,,,,,-52.24304583
4.518,-0.072809793,-0.17668784,,,,,-52.21807528
4.519,-0.072803873,-0.14319268,,,,,-52.19294549
4.52,-0.072797955,-0.16196181,,,,,-52.16765927
4.521,-0.072792038,-0.1855365,,,,,-52.1422194
4.522,-0.072786123,-0.1701422,,,,,-52.11662867
4.523,-0.07278021,-0.18330856,,,,,-52.09088982
4.524,-0.072774298,-0.18198164,,,,,-52.06500561
4.525,-0.072768387,-0.17870346,,,,,-52.03897878
4.526,-0.072762478,-0.19112533,,,,,-52.01281204
4.527,-0.07275657,-0.19304849,,,,,-51.9865081
4.528,-0.072750664,-0.1577457,,,,,-51.96006965
4.529,-0.072744759,-0.17040396,,,,,-51.93349935
4.53,-0.072738855,-0.16559345,,,,,-51.90679987
4.531,-0.072732953,-0.1860162,,,,,-51.87997384
4.532,-0.072727053,-0.16720684,,,,,-51.85302388
4.533,-0.072721153,-0.16446403,,,,,-51.82595258
4.534,-0.072715255,-0.15674293,,,,,-51.79876252
4.535,-0.072709359,-0.18383127,,,,,-51.77145627
4.536,-0.072703464,-0.16303396,,,,,-51.74403637
4.537,-0.07269757,-0.19059841,,,,,-51.71650533
4.538,-0.072691677,-0.18263508,,,,,-51.68886565
4.539,-0.072685785,-0.16340877,,,,,-51.66111981
4.54,-0.072679895,-0.16904698,,,,,-51.63327026
4.541,-0.072674006,-0.15969403,,,,,-51.60531943
4.542,-0.072668119,-0.15120453,,,,,-51.57726974
4.543,-0.072662232,-0.15064383,,,,,-51.54912357
4.544,-0.072656347,-0.15649401,,,,,-51.52088328
4.545,-0.072650463,-0.17467831,,,,,-51.49255122
4.546,-0.07264458,-0.14227921,,,,,-51.4641297
4.547,-0.072638698,-0.17073721,,,,,-51.43562102
4.548,-0.072632818,-0.15869144,,,,,-51.40702744
4.549,-0.072626938,-0.16541852,,,,,-51.37835122
4.55,-0.07262106,-0.15529189,,,,,-51.34959458
4.551,-0.072615183,-0.15158296,,,,,-51.3207597
4.552,-0.072609307,-0.14418425,,,,,-51.29184877
4.553,-0.072603432,-0.17013387,,,,,-51.26286393
4.554,-0.072597558,-0.13524275,,,,,-51.23380731
4.555,-0.072591685,-0.15599774,,,,,-51.204681
4.556,-0.072585813,-0.15469532,,,,,-51.17548708
4.557,-0.072579942,-0.14585778,,,,,-51.1462276
4.558,-0.072574072,-0.1610945,,,,,-51.11690458
4.559,-0.072568203,-0.1563164,,,,,-51.08752003
4.56,-0.072562335,-0.1103678,,,,,-51.05807591
4.561,-0.072556468,-0.15099554,,,,,-51.02857418
4.562,-0.072550602,-0.16351365,,,,,-50.99901676
4.563,-0.072544737,-0.16155159,,,,,-50.96940554
4.564,-0.072538873,-0.1756428,,,,,-50.93974242
4.565,-0.07253301,-0.15998729,,,,,-50.91002923
4.566,-0.072527147,-0.16056199,,,,,-50.8802678
4.567,-0.072521286,-0.17375076,,,,,-50.85045993
4.568,-0.072515425,-0.14579937,,,,,-50.8206074
4.569,-0.072509565,-0.161594,,,,,-50.79071195
4.57,-0.072503706,-0.12855023,,,,,-50.76077533
4.571,-0.072497848,-0.1394449,,,,,-50.73079922
4.572,-0.072491991,-0.18486176,,,,,-50.70078531
4.573,-0.072486134,-0.14802998,,,,,-50.67073526
4.574,-0.072480278,-0.15551946,,,,,-50.64065068
4.575,-0.072474423,-0.12838908,,,,,-50.6105332
4.576,-0.072468569,-0.14002487,,,,,-50.58038438
4.577,-0.072462715,-0.14241992,,,,,-50.5502058
4.578,-0.072456863,-0.15602262,,,,,-50.51999899
4.579,-0.07245101,-0.15438971,,,,,-50.48976546
4.58,-0.072445159,-0.14505894,,,,,-50.4595067
4.581,-0.072439308,-0.14209406,,,,,-50.42922418
4.582,-0.072433458,-0.13179354,,,,,-50.39891933
4.583,-0.072427608,-0.13325354,,,,,-50.36859359
4.584,-0.072421759,-0.17436458,,,,,-50.33824836
4.585,-0.072415911,-0.14536038,,,,,-50.307885
4.586,-0.072410063,-0.15783107,,,,,-50.27750487
4.587,-0.072404216,-0.12228514,,,,,-50.24710932
4.588,-0.072398369,-0.14476258,,,,,-50.21669964
4.589,-0.072392523,-0.1491268,,,,,-50.18627713
4.59,-0.072386678,-0.1459197,,,,,-50.15584305
4.591,-0.072380833,-0.10682166,,,,,-50.12539866
4.592,-0.072374988,-0.15060891,,,,,-50.09494519
4.593,-0.072369144,-0.13832766,,,,,-50.06448383
4.594,-0.072363301,-0.14937113,,,,,-50.03401577
4.595,-0.072357458,-0.14439505,,,,,-50.00354219
4.596,-0.072351615,-0.14398362,,,,,-49.97306422
4.597,-0.072345773,-0.1438535,,,,,-49.94258299
4.598,-0.072339931,-0.14395322,,,,,-49.91209961
4.599,-0.072334089,-0.14763294,,,,,-49.88161517
4.6,-0.072328248,-0.14396581,,,,,-49.85113072
4.601,-0.072322408,-0.14860407,,,,,-49.82064733
4.602,-0.072316567,-0.1320112,,,,,-49.79016603
4.603,-0.072310728,-0.14477044,,,,,-49.75968781
4.604,-0.072304888,-0.13364977,,,,,-49.72921368
4.605,-0.072299049,-0.13231874,,,,,-49.69874462
4.606,-0.07229321,-0.14700277,,,,,-49.66828158
4.607,-0.072287371,-0.13338417,,,,,-49.6378255
4.608,-0.072281532,-0.12490679,,,,,-49.6073773
4.609,-0.072275694,-0.14122528,,,,,-49.57693789
4.61,-0.072269856,-0.14246884,,,,,-49.54650816
4.611,-0.072264018,-0.13718125,,,,,-49.51608898
4.612,-0.072258181,-0.11408672,,,,,-49.48568121
4.613,-0.072252343,-0.14761984,,,,,-49.45528568
4.614,-0.072246506,-0.12584317,,,,,-49.42490322
4.615,-0.072240669,-0.10670571,,,,,-49.39453464
4.616,-0.072234832,-0.12178186,,,,,-49.36418072
4.617,-0.072228995,-0.13980767,,,,,-49.33384225
4.618,-0.072223159,-0.1457032,,,,,-49.30351998
4.619,-0.072217322,-0.14024027,,,,,-49.27321466
4.62,-0.072211486,-0.14165427,,,,,-49.24292703
4.621,-0.072205649,-0.13652837,,,,,-49.21265779
4.622,-0.072199813,-0.12736639,,,,,-49.18240765
4.623,-0.072193977,-0.10937326,,,,,-49.1521773
4.624,-0.07218814,-0.12489664,,,,,-49.12196741
4.625,-0.072182304,-0.12925696,,,,,-49.09177865
4.626,-0.072176468,-0.1295048,,,,,-49.06161165
4.627,-0.072170632,-0.14983554,,,,,-49.03146706
4.628,-0.072164795,-0.11084175,,,,,-49.00134549
4.629,-0.072158959,-0.11592519,,,,,-48.97124755
4.63,-0.072153122,-0.14354351,,,,,-48.94117383
4.631,-0.072147286,-0.14470734,,,,,-48.91112492
4.632,-0.072141449,-0.12972617,,,,,-48.88110139
4.633,-0.072135613,-0.13298832,,,,,-48.85110378
4.634,-0.072129776,-0.12311751,,,,,-48.82113266
4.635,-0.072123939,-0.1110918,,,,,-48.79118855
4.636,-0.072118102,-0.12413627,,,,,-48.76127197
4.637,-0.072112265,-0.10587641,,,,,-48.73138343
4.638,-0.072106427,-0.14687188,,,,,-48.70152343
4.639,-0.072100589,-0.13760625,,,,,-48.67169246
4.64,-0.072094752,-0.12371365,,,,,-48.641891
4.641,-0.072088914,-0.12566559,,,,,-48.61211951
4.642,-0.072083075,-0.11801488,,,,,-48.58237845
4.643,-0.072077237,-0.11288464,,,,,-48.55266826
4.644,-0.072071398,-0.15529524,,,,,-48.52298937
4.645,-0.072065559,-0.13929674,,,,,-48.49334222
4.646,-0.072059719,-0.12021319,,,,,-48.46372721
4.647,-0.07205388,-0.12360225,,,,,-48.43414475
4.648,-0.07204804,-0.1208844,,,,,-48.40459524
4.649,-0.072042199,-0.13449863,,,,,-48.37507906
4.65,-0.072036358,-0.11375209,,,,,-48.34559659
4.651,-0.072030517,-0.12950005,,,,,-48.31614819
4.652,-0.072024676,-0.14740323,,,,,-48.28673422
4.653,-0.072018834,-0.13698788,,,,,-48.25735504
4.654,-0.072012992,-0.14037605,,,,,-48.22801098
4.655,-0.072007149,-0.12700836,,,,,-48.19870238
4.656,-0.072001306,-0.14322406,,,,,-48.16942956
4.657,-0.071995462,-0.13105305,,,,,-48.14019283
4.658,-0.071989618,-0.1486136,,,,,-48.1109925
4.659,-0.071983773,-0.12332433,,,,,-48.08182888
4.66,-0.071977928,-0.13373952,,,,,-48.05270224
4.661,-0.071972083,-0.13598767,,,,,-48.02361289
4.662,-0.071966236,-0.12345287,,,,,-47.99456108
4.663,-0.07196039,-0.09137246,,,,,-47.9655471
4.664,-0.071954543,-0.11898296,,,,,-47.93657121
4.665,-0.071948695,-0.11852658,,,,,-47.90763365
4.666,-0.071942846,-0.13561495,,,,,-47.87873467
4.667,-0.071936997,-0.15168145,,,,,-47.84987452
4.668,-0.071931148,-0.15894239,,,,,-47.82105342
4.669,-0.071925297,-0.11180571,,,,,-47.79227161
4.67,-0.071919446,-0.12580985,,,,,-47.76352931
4.671,-0.071913595,-0.11507078,,,,,-47.73482672
4.672,-0.071907743,-0.13761149,,,,,-47.70616406
4.673,-0.07190189,-0.11598973,,,,,-47.67754153
4.674,-0.071896036,-0.14569122,,,,,-47.64895932
4.675,-0.071890182,-0.13781521,,,,,-47.62041762
4.676,-0.071884327,-0.12785235,,,,,-47.59191661
4.677,-0.071878471,-0.11370065,,,,,-47.56345647
4.678,-0.071872614,-0.12908509,,,,,-47.53503738
4.679,-0.071866757,-0.14547104,,,,,-47.50665949
4.68,-0.071860899,-0.13789929,,,,,-47.47832297
4.681,-0.07185504,-0.12943341,,,,,-47.45002798
4.682,-0.07184918,-0.14674902,,,,,-47.42177465
4.683,-0.071843319,-0.1230661,,,,,-47.39356315
4.684,-0.071837458,-0.11912336,,,,,-47.3653936
4.685,-0.071831596,-0.13128504,,,,,-47.33726614
4.686,-0.071825732,-0.11384466,,,,,-47.3091809
4.687,-0.071819868,-0.11837539,,,,,-47.28113801
4.688,-0.071814003,-0.14188738,,,,,-47.25313758
4.689,-0.071808137,-0.13187857,,,,,-47.22517973
4.69,-0.071802271,-0.14084949,,,,,-47.19726458
4.691,-0.071796403,-0.11772075,,,,,-47.16939222
4.692,-0.071790534,-0.13756481,,,,,-47.14156276
4.693,-0.071784664,-0.12844321,,,,,-47.1137763
4.694,-0.071778794,-0.13528462,,,,,-47.08603292
4.695,-0.071772922,-0.14887947,,,,,-47.05833273
4.696,-0.071767049,-0.12971339,,,,,-47.0306758
4.697,-0.071761176,-0.10373289,,,,,-47.00306221
4.698,-0.071755301,-0.1227417,,,,,-46.97549205
4.699,-0.071749425,-0.1257852,,,,,-46.94796538
4.7,-0.071743548,-0.155536,,,,,-46.92048228
4.701,-0.07173767,-0.13680361,,,,,-46.89304281
4.702,-0.071731791,-0.15095477,,,,,-46.86564703
4.703,-0.071725911,-0.12604165,,,,,-46.83829501
4.704,-0.07172003,-0.13059174,,,,,-46.81098679
4.705,-0.071714147,-0.12704675,,,,,-46.78372243
4.706,-0.071708264,-0.10108551,,,,,-46.75650198
4.707,-0.071702379,-0.13422357,,,,,-46.72932549
4.708,-0.071696493,-0.13527949,,,,,-46.70219298
4.709,-0.071690606,-0.14812054,,,,,-46.67510452
4.71,-0.071684718,-0.13827045,,,,,-46.64806012
4.711,-0.071678828,-0.13273829,,,,,-46.62105982
4.712,-0.071672938,-0.10026846,,,,,-46.59410366
4.713,-0.071667046,-0.12411491,,,,,-46.56719165
4.714,-0.071661152,-0.1168372,,,,,-46.54032383
4.715,-0.071655258,-0.14567177,,,,,-46.51350022
4.716,-0.071649362,-0.14522453,,,,,-46.48672082
4.717,-0.071643465,-0.13989739,,,,,-46.45998567
4.718,-0.071637566,-0.11987279,,,,,-46.43329477
4.719,-0.071631667,-0.13208793,,,,,-46.40664813
4.72,-0.071625766,-0.10981914,,,,,-46.38004576
4.721,-0.071619863,-0.11251916,,,,,-46.35348766
4.722,-0.071613959,-0.13084622,,,,,-46.32697385
4.723,-0.071608054,-0.1134842,,,,,-46.30050432
4.724,-0.071602148,-0.11365393,,,,,-46.27407906
4.725,-0.07159624,-0.11370112,,,,,-46.24769809
4.726,-0.071590331,-0.13033293,,,,,-46.22136138
4.727,-0.07158442,-0.1364347,,,,,-46.19506893
4.728,-0.071578508,-0.14809783,,,,,-46.16882073
4.729,-0.071572594,-0.13291588,,,,,-46.14261678
4.73,-0.071566679,-0.1449368,,,,,-46.11645704
4.731,-0.071560762,-0.12022661,,,,,-46.09034152
4.732,-0.071554844,-0.13547143,,,,,-46.06427018
4.733,-0.071548924,-0.14123116,,,,,-46.03824301
4.734,-0.071543003,-0.15479346,,,,,-46.01226
4.735,-0.071537081,-0.12270453,,,,,-45.9863211
4.736,-0.071531156,-0.15578279,,,,,-45.9604263
4.737,-0.071525231,-0.12790923,,,,,-45.93457557
4.738,-0.071519303,-0.11189191,,,,,-45.90876889
4.739,-0.071513374,-0.12861985,,,,,-45.88300621
4.74,-0.071507444,-0.15107687,,,,,-45.85728751
4.741,-0.071501512,-0.12585837,,,,,-45.83161276
4.742,-0.071495578,-0.13067146,,,,,-45.80598191
4.743,-0.071489643,-0.11729337,,,,,-45.78039493
4.744,-0.071483706,-0.1086752,,,,,-45.75485179
4.745,-0.071477767,-0.12717803,,,,,-45.72935244
4.746,-0.071471827,-0.11232823,,,,,-45.70389683
4.747,-0.071465885,-0.14125223,,,,,-45.67848494
4.748,-0.071459941,-0.12615137,,,,,-45.65311671
4.749,-0.071453996,-0.12577914,,,,,-45.62779209
4.75,-0.071448049,-0.13201758,,,,,-45.60251105
4.751,-0.0714421,-0.14212723,,,,,-45.57727352
4.752,-0.071436149,-0.14140718,,,,,-45.55207947
4.753,-0.071430197,-0.13402882,,,,,-45.52692884
4.754,-0.071424243,-0.13537575,,,,,-45.50182158
4.755,-0.071418287,-0.11265945,,,,,-45.47675764
4.756,-0.071412329,-0.11644752,,,,,-45.45173696
4.757,-0.07140637,-0.14473647,,,,,-45.42675948
4.758,-0.071400409,-0.12448843,,,,,-45.40182516
4.759,-0.071394446,-0.14959227,,,,,-45.37693393
4.76,-0.071388481,-0.14423016,,,,,-45.35208573
4.761,-0.071382514,-0.13712171,,,,,-45.32728051
4.762,-0.071376546,-0.13986762,,,,,-45.30251821
4.763,-0.071370575,-0.13395211,,,,,-45.27779875
4.764,-0.071364603,-0.12996544,,,,,-45.25312209
4.765,-0.071358629,-0.12366095,,,,,-45.22848816
4.766,-0.071352653,-0.12997557,,,,,-45.20389689
4.767,-0.071346675,-0.11529224,,,,,-45.17934822
4.768,-0.071340695,-0.12539789,,,,,-45.15484208
4.769,-0.071334713,-0.12488681,,,,,-45.1303784
4.77,-0.071328729,-0.13209565,,,,,-45.10595713
4.771,-0.071322743,-0.13298631,,,,,-45.08157819
4.772,-0.071316755,-0.12508692,,,,,-45.0572415
4.773,-0.071310766,-0.14514543,,,,,-45.03294701
4.774,-0.071304774,-0.12315533,,,,,-45.00869465
4.775,-0.07129878,-0.1555219,,,,,-44.98448433
4.776,-0.071292785,-0.1130045,,,,,-44.96031599
4.777,-0.071286787,-0.11395129,,,,,-44.93618955
4.778,-0.071280787,-0.14267319,,,,,-44.91210495
4.779,-0.071274785,-0.14465989,,,,,-44.88806211
4.78,-0.071268781,-0.13277481,,,,,-44.86406095
4.781,-0.071262775,-0.15233545,,,,,-44.84010141
4.782,-0.071256767,-0.12328024,,,,,-44.8161834
4.783,-0.071250757,-0.12631273,,,,,-44.79230684
4.784,-0.071244745,-0.14969036,,,,,-44.76847167
4.785,-0.071238731,-0.12178396,,,,,-44.74467781
4.786,-0.071232715,-0.14076284,,,,,-44.72092517
4.787,-0.071226696,-0.14008746,,,,,-44.69721369
4.788,-0.071220675,-0.13721018,,,,,-44.67354327
4.789,-0.071214653,-0.12519382,,,,,-44.64991385
4.79,-0.071208628,-0.13886531,,,,,-44.62632533
4.791,-0.071202601,-0.1188205,,,,,-44.60277766
4.792,-0.071196571,-0.12112657,,,,,-44.57927073
4.793,-0.07119054,-0.12537737,,,,,-44.55580448
4.794,-0.071184506,-0.11690285,,,,,-44.53237881
4.795,-0.07117847,-0.15619956,,,,,-44.50899366
4.796,-0.071172432,-0.1144703,,,,,-44.48564894
4.797,-0.071166392,-0.13671196,,,,,-44.46234456
4.798,-0.071160349,-0.12614332,,,,,-44.43908044
4.799,-0.071154304,-0.13816498,,,,,-44.41585651
4.8,-0.071148257,-0.13811034,,,,,-44.39267267
4.801,-0.071142208,-0.13778785,,,,,-44.36952885
4.802,-0.071136157,-0.15169166,,,,,-44.34642495
4.803,-0.071130103,-0.15916307,,,,,-44.32336091
4.804,-0.071124047,-0.12719278,,,,,-44.30033662
4.805,-0.071117988,-0.14516197,,,,,-44.27735201
4.806,-0.071111927,-0.1400966,,,,,-44.254407
4.807,-0.071105864,-0.14421237,,,,,-44.23150149
4.808,-0.071099799,-0.12445898,,,,,-44.20863541
4.809,-0.071093731,-0.12795664,,,,,-44.18580867
4.81,-0.071087661,-0.13758177,,,,,-44.16302117
4.811,-0.071081589,-0.1458234,,,,,-44.14027284
4.812,-0.071075514,-0.14973782,,,,,-44.1175636
4.813,-0.071069437,-0.16215219,,,,,-44.09489334
4.814,-0.071063357,-0.13522555,,,,,-44.072262
4.815,-0.071057275,-0.13442688,,,,,-44.04966947
4.816,-0.071051191,-0.12638827,,,,,-44.02711568
4.817,-0.071045104,-0.16655669,,,,,-44.00460054
4.818,-0.071039015,-0.15952905,,,,,-43.98212396
4.819,-0.071032924,-0.13057509,,,,,-43.95968585
4.82,-0.07102683,-0.16375934,,,,,-43.93728613
4.821,-0.071020734,-0.14871955,,,,,-43.91492471
4.822,-0.071014635,-0.14211717,,,,,-43.8926015
4.823,-0.071008533,-0.17527694,,,,,-43.87031642
4.824,-0.07100243,-0.14103915,,,,,-43.84806937
4.825,-0.070996324,-0.14441463,,,,,-43.82586028
4.826,-0.070990215,-0.15362065,,,,,-43.80368904
4.827,-0.070984104,-0.13332376,,,,,-43.78155558
4.828,-0.07097799,-0.13550135,,,,,-43.75945981
4.829,-0.070971874,-0.13758333,,,,,-43.73740163
4.83,-0.070965755,-0.14329052,,,,,-43.71538097
4.831,-0.070959634,-0.14694561,,,,,-43.69339773
4.832,-0.070953511,-0.13327952,,,,,-43.67145182
4.833,-0.070947384,-0.1360147,,,,,-43.64954316
4.834,-0.070941256,-0.14504987,,,,,-43.62767166
4.835,-0.070935125,-0.13531032,,,,,-43.60583723
4.836,-0.070928991,-0.14662004,,,,,-43.58403979
4.837,-0.070922854,-0.14590125,,,,,-43.56227924
4.838,-0.070916716,-0.14525309,,,,,-43.54055549
4.839,-0.070910574,-0.14308625,,,,,-43.51886847
4.84,-0.07090443,-0.14744022,,,,,-43.49721807
4.841,-0.070898283,-0.15972011,,,,,-43.47560422
4.842,-0.070892134,-0.16135649,,,,,-43.45402683
4.843,-0.070885983,-0.1295234,,,,,-43.4324858
4.844,-0.070879828,-0.16476211,,,,,-43.41098105
4.845,-0.070873671,-0.13366021,,,,,-43.3895125
4.846,-0.070867512,-0.14665879,,,,,-43.36808005
4.847,-0.070861349,-0.15847628,,,,,-43.34668361
4.848,-0.070855185,-0.11584239,,,,,-43.3253231
4.849,-0.070849017,-0.13016249,,,,,-43.30399844
4.85,-0.070842847,-0.14978532,,,,,-43.28270952
4.851,-0.070836674,-0.13938954,,,,,-43.26145628
4.852,-0.070830499,-0.13270304,,,,,-43.24023861
4.853,-0.070824321,-0.16155608,,,,,-43.21905643
4.854,-0.07081814,-0.13800108,,,,,-43.19790966
4.855,-0.070811957,-0.15334792,,,,,-43.1767982
4.856,-0.070805771,-0.17212088,,,,,-43.15572197
4.857,-0.070799583,-0.12240832,,,,,-43.13468089
4.858,-0.070793391,-0.15915048,,,,,-43.11367486
4.859,-0.070787197,-0.1413687,,,,,-43.0927038
4.86,-0.070781001,-0.1274104,,,,,-43.07176763
4.861,-0.070774801,-0.15281282,,,,,-43.05086625
4.862,-0.070768599,-0.16042608,,,,,-43.02999957
4.863,-0.070762394,-0.163762,,,,,-43.00916753
4.864,-0.070756187,-0.14506002,,,,,-42.98837001
4.865,-0.070749977,-0.14984034,,,,,-42.96760695
4.866,-0.070743764,-0.12600285,,,,,-42.94687826
4.867,-0.070737548,-0.16975418,,,,,-42.92618384
4.868,-0.07073133,-0.14420742,,,,,-42.90552361
4.869,-0.070725109,-0.14270097,,,,,-42.8848975
4.87,-0.070718885,-0.14853324,,,,,-42.8643054
4.871,-0.070712659,-0.14223088,,,,,-42.84374724
4.872,-0.070706429,-0.13333495,,,,,-42.82322293
4.873,-0.070700197,-0.1379554,,,,,-42.80273239
4.874,-0.070693963,-0.1343201,,,,,-42.78227553
4.875,-0.070687725,-0.14115623,,,,,-42.76185226
4.876,-0.070681485,-0.17760447,,,,,-42.74146251
4.877,-0.070675242,-0.13577835,,,,,-42.72110618
4.878,-0.070668996,-0.13889205,,,,,-42.7007832
4.879,-0.070662748,-0.17199925,,,,,-42.68049347
4.88,-0.070656497,-0.1608482,,,,,-42.66023692
4.881,-0.070650243,-0.14174068,,,,,-42.64001346
4.882,-0.070643986,-0.15348434,,,,,-42.619823
4.883,-0.070637727,-0.12159263,,,,,-42.59966547
4.884,-0.070631464,-0.16649044,,,,,-42.57954078
4.885,-0.070625199,-0.15597424,,,,,-42.55944885
4.886,-0.070618931,-0.14179875,,,,,-42.53938959
4.887,-0.070612661,-0.15691137,,,,,-42.51936292
4.888,-0.070606387,-0.12635832,,,,,-42.49936875
4.889,-0.070600111,-0.14020859,,,,,-42.47940701
4.89,-0.070593832,-0.15791088,,,,,-42.45947762
4.891,-0.07058755,-0.14921083,,,,,-42.43958048
4.892,-0.070581266,-0.14142154,,,,,-42.41971553
4.893,-0.070574979,-0.15353116,,,,,-42.39988267
4.894,-0.070568688,-0.14942046,,,,,-42.38008182
4.895,-0.070562396,-0.16649893,,,,,-42.36031291
4.896,-0.0705561,-0.15992212,,,,,-42.34057585
4.897,-0.070549801,-0.15216048,,,,,-42.32087056
4.898,-0.0705435,-0.14180765,,,,,-42.30119696
4.899,-0.070537196,-0.15121749,,,,,-42.28155497
4.9,-0.070530889,-0.14206487,,,,,-42.26194451
4.901,-0.070524579,-0.17701513,,,,,-42.2423655
4.902,-0.070518267,-0.16776823,,,,,-42.22281785
4.903,-0.070511952,-0.15006348,,,,,-42.20330149
4.904,-0.070505633,-0.14310986,,,,,-42.18381634
4.905,-0.070499313,-0.13568972,,,,,-42.16436232
4.906,-0.070492989,-0.15134674,,,,,-42.14493935
4.907,-0.070486662,-0.16808093,,,,,-42.12554735
4.908,-0.070480333,-0.16141014,,,,,-42.10618624
4.909,-0.070474001,-0.13120361,,,,,-42.08685593
4.91,-0.070467666,-0.16588409,,,,,-42.06755637
4.911,-0.070461328,-0.1535968,,,,,-42.04828745
4.912,-0.070454988,-0.1655533,,,,,-42.02904912
4.913,-0.070448645,-0.16140538,,,,,-42.00984128
4.914,-0.070442298,-0.14811464,,,,,-41.99066386
4.915,-0.07043595,-0.16416757,,,,,-41.97151679
4.916,-0.070429598,-0.13998461,,,,,-41.95239998
4.917,-0.070423243,-0.14206198,,,,,-41.93331336
4.918,-0.070416886,-0.14813264,,,,,-41.91425685
4.919,-0.070410526,-0.16706146,,,,,-41.89523037
4.92,-0.070404163,-0.13250938,,,,,-41.87623385
4.921,-0.070397798,-0.16145141,,,,,-41.85726721
4.922,-0.070391429,-0.1579535,,,,,-41.83833038
4.923,-0.070385058,-0.15118384,,,,,-41.81942327
4.924,-0.070378684,-0.14777334,,,,,-41.80054582
4.925,-0.070372307,-0.15333791,,,,,-41.78169795
4.926,-0.070365927,-0.15774582,,,,,-41.76287958
4.927,-0.070359545,-0.17882839,,,,,-41.74409063
4.928,-0.07035316,-0.17413729,,,,,-41.72533104
4.929,-0.070346772,-0.19968577,,,,,-41.70660072
4.93,-0.070340381,-0.18777941,,,,,-41.68789961
4.931,-0.070333988,-0.17217587,,,,,-41.66922762
4.932,-0.070327592,-0.16945297,,,,,-41.65058469
4.933,-0.070321193,-0.16130152,,,,,-41.63197074
4.934,-0.070314791,-0.16392279,,,,,-41.61338569
4.935,-0.070308387,-0.15303136,,,,,-41.59482948
4.936,-0.070301979,-0.16214547,,,,,-41.57630203
4.937,-0.070295569,-0.16340654,,,,,-41.55780326
4.938,-0.070289157,-0.16799387,,,,,-41.5393331
4.939,-0.070282741,-0.16575305,,,,,-41.52089149
4.94,-0.070276323,-0.14733964,,,,,-41.50247835
4.941,-0.070269902,-0.17958184,,,,,-41.4840936
4.942,-0.070263478,-0.19134842,,,,,-41.46573717
4.943,-0.070257052,-0.171969,,,,,-41.447409
4.944,-0.070250623,-0.16967638,,,,,-41.42910901
4.945,-0.070244191,-0.18348683,,,,,-41.41083713
4.946,-0.070237756,-0.16815768,,,,,-41.39259328
4.947,-0.070231319,-0.16592206,,,,,-41.3743774
4.948,-0.070224879,-0.16695146,,,,,-41.35618942
4.949,-0.070218437,-0.1825071,,,,,-41.33802927
4.95,-0.070211991,-0.17043118,,,,,-41.31989687
4.951,-0.070205543,-0.19989698,,,,,-41.30179216
4.952,-0.070199093,-0.1679865,,,,,-41.28371506
4.953,-0.070192639,-0.18075271,,,,,-41.2656655
4.954,-0.070186183,-0.19827691,,,,,-41.24764343
4.955,-0.070179725,-0.17267473,,,,,-41.22964876
4.956,-0.070173263,-0.18407321,,,,,-41.21168143
4.957,-0.070166799,-0.17057963,,,,,-41.19374136
4.958,-0.070160333,-0.20034286,,,,,-41.1758285
4.959,-0.070153863,-0.18287526,,,,,-41.15794277
4.96,-0.070147391,-0.17674211,,,,,-41.14008411
